OBJECTID,HLUTVERK,GERD,GLJ_ID,DNR,LAGNINGARAR,KERFI,EIGANDI,SVF,VERKNR,VBL,SYMBOL,SNUNINGUR,HEIMILD,DAGSINNSETNINGAR,DAGSLEIDRETTINGAR,NAKVAEMNIXY,NAKVAEMNIZ,FLOKKUR_IST120,GLOBALID,STADA,DMM_GATLISTI,X,Y,Z,TENGINR,GREIN,KENNI,STADUR,VIDHALD,LAT,LON,Lóð,Viðfang,Ljósastaur XID,Ljósabúnaður XID,Auðkenni ljósabúnaðar (OBJECTID),Tegund ljósabúnaðar,Heiti tegundar ljósabúnaðar,Framleiðandi ljósabúnaðar,Ljósgjafi,Skráð afl [W],Notað ljósstreymi [LM],Litarhitastig [K],Ljósdreifing,Birgir,Ábyrgðartímabil [Ár],Stjórneining,Annað,Lýsing,Dags. kveiking,Dags. uppsett,Eigandi Umsjón-starfsmaður,Kennitala eiganda,Veitutegund,Uppsett afl [W],Uppsett ljósstreymi [ln],Straumfesta,Miðnæturdimming,Tengill (Zhaga),Halli ljósabúnaðar,Litur ljósabúnaðar,Þyngd [kg],Vindflötur [m²],Ljóshlíf,Lampa verkefni,Staða
1857597,Götuljós,99,31632,45,1998,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-3704,20249.0,199,90.0,Veita_43002,1999/02/23 00:00:00+00,2022/09/02 13:58:25+00,10.0,,403.0,{396ADE94-BF19-4CE4-8F9F-2F384C9339C8},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357015.948,407538.819,0.0,32853.0,2.0,,Vesturbær Götulýsing,,64.14080031,-21.93787949,,Vesturbær Götulýsing            ,,35729,26,Jernkost7378-K125W,Jernkost7378-K125W,Jernkonst AB,K,125,,4200.0,,,,,,Jernkost 7378 Ömmuljós 125W K,1091998,,,,G,125,,,,,,,,,,,
1857598,Götuljós,99,31635,45,1998,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-3704,20251.0,199,90.0,Veita_43002,1999/02/23 00:00:00+00,2022/09/02 13:58:25+00,10.0,,403.0,{B9EE1565-EE3F-4D2A-A900-0EA568E66AB4},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357036.539,407471.761,0.0,32853.0,2.0,,Vesturbær Götulýsing,,64.14020803,-21.93739304,,Vesturbær Götulýsing            ,,35732,26,Jernkost7378-K125W,Jernkost7378-K125W,Jernkonst AB,K,125,,4200.0,,,,,,Jernkost 7378 Ömmuljós 125W K,1091998,,,,G,125,,,,,,,,,,,
1857625,Götuljós,99,1839,45,1969,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0.0,199,90.0,Veita_43002,1995/12/31 00:00:00+00,2022/09/02 14:12:52+00,10.0,,403.0,{D9AA2439-C8DC-4593-821D-B685C9DF7EF6},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357250.276,407344.852,0.0,32853.0,4.0,,Vesturbær Götulýsing,,64.13915986,-21.93288692,,Vesturbær Götulýsing            ,,1911,6403,SRL-LED49WL66+L90 3.0K,SRL-LED49WL66+L90 3.0K,Vizulo,LED,49,,3000.0,,3000.0,,,,Stork.LB B048L66+L90 ZH-DIM5920lm,20032023,,,,G,49,,,,ZH,,,,,,,
1857690,Götuljós,4,37723,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,52947.0,104,19.14813995,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:56:20+00,0.0,,403.0,{0DF8A7F3-4C2F-458C-A989-602F18EEECE0},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356966.267,407550.333,0.0,32853.0,2.0,,Vesturbær Götulýsing,,64.14088277,-21.9389098,,Vesturbær Götulýsing            ,,42657,286,Streetus-NA100W,Streetus-NA100W,Thorn,,100,,2000.0,,,,,,Thorn Streetus 7440c 100W NA,1092001,,,,G,100,,,,,,,,,,,
1857695,Götuljós,99,31622,45,1998,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-3704,20256.0,199,90.0,Veita_43002,1999/02/23 00:00:00+00,2022/09/02 13:54:28+00,0.0,,403.0,{464C15D3-FE18-43ED-94E9-C13D0DF109F7},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356979.665,407731.07,0.0,32853.0,2.0,,Vesturbær Götulýsing,,64.14250782,-21.93880742,,Vesturbær Götulýsing            ,,35719,26,Jernkost7378-K125W,Jernkost7378-K125W,Jernkonst AB,K,125,,4200.0,,,,,,Jernkost 7378 Ömmuljós 125W K,1091998,,,,G,125,,,,,,,,,,,
1857696,Götuljós,99,1837,45,1969,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0.0,199,90.0,Veita_43002,1995/12/31 00:00:00+00,2022/09/02 14:12:52+00,10.0,,403.0,{7339E7F7-3059-4782-A094-0D7BCDBA8661},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357217.65,407385.091,0.0,32853.0,4.0,,Vesturbær Götulýsing,,64.13950684,-21.93359462,,Vesturbær Götulýsing            ,,1909,6403,SRL-LED49WL66+L90 3.0K,SRL-LED49WL66+L90 3.0K,Vizulo,LED,49,,3000.0,,3000.0,,,,Stork.LB B048L66+L90 ZH-DIM5920lm,20032023,,,,G,49,,,,ZH,,,,,,,
1857699,Götuljós,99,1834,45,1969,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0.0,199,90.0,Veita_43002,1995/12/31 00:00:00+00,2022/09/02 14:12:52+00,10.0,,403.0,{E7CD6B6E-8B54-4B03-AF4F-8FEAA1331BB9},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357166.996,407447.562,0.0,32853.0,4.0,,Vesturbær Götulýsing,,64.14004553,-21.9346934,,Vesturbær Götulýsing            ,,1906,6403,SRL-LED49WL66+L90 3.0K,SRL-LED49WL66+L90 3.0K,Vizulo,LED,49,,3000.0,,3000.0,,,,Stork.LB B048L66+L90 ZH-DIM5920lm,20032023,,,,G,49,,,,ZH,,,,,,,
1857700,Götuljós,99,31631,45,1998,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-3704,20254.0,199,90.0,Veita_43002,1999/02/23 00:00:00+00,2022/09/02 13:58:25+00,10.0,,403.0,{E1C5D68F-F638-4BFE-857D-493C29C2A3EE},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357010.697,407556.829,0.0,32853.0,2.0,,Vesturbær Götulýsing,,64.1409595,-21.93800441,,Vesturbær Götulýsing            ,,35728,26,Jernkost7378-K125W,Jernkost7378-K125W,Jernkonst AB,K,125,,4200.0,,,,,,Jernkost 7378 Ömmuljós 125W K,1091998,,,,G,125,,,,,,,,,,,
1857763,Götuljós,99,31627,45,1998,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-3704,20260.0,199,90.0,Veita_43002,1999/02/23 00:00:00+00,2022/09/02 13:54:28+00,0.0,,403.0,{258D6BBB-B220-4E90-99FB-A23B0ACC24F0},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356993.061,407636.084,0.0,32853.0,2.0,,Vesturbær Götulýsing,,64.1416623,-21.9384419,,Vesturbær Götulýsing            ,,35724,26,Jernkost7378-K125W,Jernkost7378-K125W,Jernkonst AB,K,125,,4200.0,,,,,,Jernkost 7378 Ömmuljós 125W K,1091998,,,,G,125,,,,,,,,,,,
1857766,Götuljós,99,1929,45,1969,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0.0,199,90.0,Veita_43002,1995/12/31 00:00:00+00,2022/09/02 13:57:40+00,10.0,,403.0,{6507B913-A0C3-4EE4-87B5-B7F84C207658},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357163.92,407355.852,0.0,32853.0,3.0,,Vesturbær Götulýsing,,64.13922249,-21.9346691,,Vesturbær Götulýsing            ,,2001,42,AEC Uno-NA100W,AEC Uno-NA100W,AEC,,100,,2000.0,,,,,,AEC Uno 100W NAH-T,1071993,,,,G,100,,,,,,,,,,,
1857773,Upplýst skilti,89,35362,45,1999,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70092663,45529.0,2,106.1892815,,2001/09/11 00:00:00+00,2022/09/02 13:55:24+00,0.0,,403.0,{C3A28F12-0F10-46D4-A2FD-A2B1FC786C5E},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356942.183,407689.736,0.0,32853.0,2.0,,"Sóleyjargata v/nr. 5, upp.t.1019",,64.14212183,-21.93953704,,"Sóleyjargata v/nr. 5, upp.t.1019",,40109,318,AUGL180W,AUGL180W,-,F,180,,,,,,,,Augl.standur 180W,18111999,,,,E,180,,,,,,,,,,,
1857774,Götuljós,1,1827,45,1996,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-2683,8721.0,7,13.49378967,Veita_43002,1997/11/20 00:00:00+00,2022/09/02 14:12:52+00,10.0,,403.0,{895FFCF9-1038-408F-A815-2D7CDD75E6CF},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357067.097,407592.943,0.0,32853.0,4.0,,Vesturbær Götulýsing,,64.14130659,-21.93688168,,Vesturbær Götulýsing            ,,1899,6403,SRL-LED49WL66+L90 3.0K,SRL-LED49WL66+L90 3.0K,Vizulo,LED,49,,3000.0,,3000.0,,,,Stork.LB B048L66+L90 ZH-DIM5920lm,16032023,,,,G,49,,,,ZH,,,,,,,
1857777,Götuljós,4,37720,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,52933.0,104,19.14813995,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:55:24+00,0.0,,403.0,{6247C485-14C9-432B-BCD2-3FB0C74F0C45},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356941.101,407636.743,0.0,32853.0,2.0,,Vesturbær Götulýsing,,64.14164654,-21.93950864,,Vesturbær Götulýsing            ,,42654,286,Streetus-NA100W,Streetus-NA100W,Thorn,,100,,2000.0,,,,,,Thorn Streetus 7440c 100W NA,1092001,,,,G,100,,,,,,,,,,,
1857803,Götuljós,4,37716,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,52936.0,104,19.14813995,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:55:24+00,0.0,,403.0,{5E211870-A1FF-4A74-A0EB-E0195DD35C5C},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356907.548,407751.956,0.0,32853.0,2.0,,Vesturbær Götulýsing,,64.1426649,-21.94030711,,Vesturbær Götulýsing            ,,42650,286,Streetus-NA100W,Streetus-NA100W,Thorn,,100,,2000.0,,,,,,Thorn Streetus 7440c 100W NA,1092001,,,,G,100,,,,,,,,,,,
1857807,Götuljós,99,1832,45,1969,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0.0,199,90.0,Veita_43002,1995/12/31 00:00:00+00,2022/09/02 14:12:52+00,10.0,,403.0,{83A384B3-184C-445D-A851-4104F76E9E85},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357135.726,407486.128,0.0,32853.0,4.0,,Vesturbær Götulýsing,,64.14037807,-21.93537173,,Vesturbær Götulýsing            ,,1904,6403,SRL-LED49WL66+L90 3.0K,SRL-LED49WL66+L90 3.0K,Vizulo,LED,49,,3000.0,,3000.0,,,,Stork.LB B048L66+L90 ZH-DIM5920lm,20032023,,,,G,49,,,,ZH,,,,,,,
1857808,Götuljós,99,1840,45,1969,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0.0,199,90.0,Veita_43002,1995/12/31 00:00:00+00,2022/09/02 14:12:52+00,10.0,,403.0,{89EA2E89-AC74-44B4-A79F-3F361DFFD06B},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357266.467,407324.884,0.0,32853.0,4.0,,Vesturbær Götulýsing,,64.13898768,-21.93253573,,Vesturbær Götulýsing            ,,1912,6403,SRL-LED49WL66+L90 3.0K,SRL-LED49WL66+L90 3.0K,Vizulo,LED,49,,3000.0,,3000.0,,,,Stork.LB B048L66+L90 ZH-DIM5920lm,20032023,,,,G,49,,,,ZH,,,,,,,
1857809,Götuljós,99,1928,45,1969,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0.0,199,90.0,Veita_43002,1995/12/31 00:00:00+00,2022/09/02 13:57:40+00,10.0,,403.0,{5BE6616A-1C26-4BD4-AF63-237DF0ED901A},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357136.704,407385.764,0.0,32853.0,3.0,,Vesturbær Götulýsing,,64.13947918,-21.93525598,,Vesturbær Götulýsing            ,,2000,42,AEC Uno-NA100W,AEC Uno-NA100W,AEC,,100,,2000.0,,,,,,AEC Uno 100W NAH-T,1071993,,,,G,100,,,,,,,,,,,
1857810,Götuljós,99,1838,45,1969,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0.0,199,90.0,Veita_43002,1995/12/31 00:00:00+00,2022/09/02 14:12:52+00,10.0,,403.0,{3BD7E53B-A185-4218-8E49-ECA5331CD321},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357234.075,407364.834,0.0,32853.0,4.0,,Vesturbær Götulýsing,,64.13933217,-21.93323834,,Vesturbær Götulýsing            ,,1910,6403,SRL-LED49WL66+L90 3.0K,SRL-LED49WL66+L90 3.0K,Vizulo,LED,49,,3000.0,,3000.0,,,,Stork.LB B048L66+L90 ZH-DIM5920lm,20032023,,,,G,49,,,,ZH,,,,,,,
1857811,Götuljós,99,31629,45,1998,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-3704,20262.0,199,90.0,Veita_43002,1999/02/23 00:00:00+00,2022/09/02 13:54:28+00,0.0,,403.0,{93C5282E-67A1-409C-878B-5B675DADB3C8},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357003.974,407598.888,0.0,32853.0,2.0,,Vesturbær Götulýsing,,64.14133356,-21.93818249,,Vesturbær Götulýsing            ,,35726,26,Jernkost7378-K125W,Jernkost7378-K125W,Jernkonst AB,K,125,,4200.0,,,,,,Jernkost 7378 Ömmuljós 125W K,1091998,,,,G,125,,,,,,,,,,,
1857812,Götuljós,4,37741,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,53052.0,104,193.6611404,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:55:24+00,0.3,,403.0,{E673C2D4-EDB1-472F-8BAA-10899206798C},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356922.861,407757.81,0.0,32853.0,2.0,,Vesturbær Götulýsing,,64.14272374,-21.9399985,,Vesturbær Götulýsing            ,,42675,286,Streetus-NA100W,Streetus-NA100W,Thorn,,100,,2000.0,,,,,,Thorn Streetus 7440c 100W NA,1092001,,,,G,100,,,,,,,,,,,
1857822,Götuljós,17,81100,74,2020,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70002280,1548288.0,117,,,2020/04/16 08:15:25+00,2022/08/18 13:06:38+00,,,802.0,{CEC27445-065D-410D-8090-53BB5AE5C01B},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356880.3389,407781.9298,0.0,16729.0,,,Miðbær Götulýsing,,64.14292212,-21.94089403,,Miðbær Götulýsing               ,,91784,5627,LQ93-5AFR12-LEDW2.7K,LQ93-5AFR12-LEDW2.7K,GMR Enlights,LED,12,,2700.0,,,,,,LQ93-5AFR 12W 2.7K,15042020,1011900.0,,,G,12,,,,,,,,,,,
1857841,Götuljós,4,37734,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,53044.0,104,193.6611404,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:56:20+00,0.0,,403.0,{033106B8-C53F-4D00-B189-2BC575E02BFB},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356976.48,407568.448,0.0,32853.0,2.0,,Vesturbær Götulýsing,,64.14104935,-21.93871755,,Vesturbær Götulýsing            ,,42668,286,Streetus-NA100W,Streetus-NA100W,Thorn,,100,,2000.0,,,,,,Thorn Streetus 7440c 100W NA,1092001,,,,G,100,,,,,,,,,,,
1857844,Götuljós,4,37737,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,53047.0,104,193.6611404,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:55:24+00,0.0,,403.0,{A47B9AE6-ED02-4AD1-ABF8-662CCB9DD84E},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356951.203,407654.825,0.0,32853.0,2.0,,Vesturbær Götulýsing,,64.14181278,-21.93931863,,Vesturbær Götulýsing            ,,42671,286,Streetus-NA100W,Streetus-NA100W,Thorn,,100,,2000.0,,,,,,Thorn Streetus 7440c 100W NA,1092001,,,,G,100,,,,,,,,,,,
1857845,Götuljós,99,1926,45,1969,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0.0,199,90.0,Veita_43002,1995/12/31 00:00:00+00,2022/09/02 13:57:40+00,10.0,,403.0,{E8B3664E-D84D-41FB-BD62-4D8F9ECE2B27},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357080.131,407446.087,0.0,32853.0,3.0,,Vesturbær Götulýsing,,64.13999614,-21.93647419,,Vesturbær Götulýsing            ,,1998,42,AEC Uno-NA100W,AEC Uno-NA100W,AEC,,100,,2000.0,,,,,,AEC Uno 100W NAH-T,1071993,,,,G,100,,,,,,,,,,,
1857846,Götuljós,99,1835,45,1969,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0.0,199,90.0,Veita_43002,1995/12/31 00:00:00+00,2022/09/02 14:12:52+00,10.0,,403.0,{A975F590-D9D9-4BA9-8BF0-96EB93999FA1},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357183.815,407426.819,0.0,32853.0,4.0,,Vesturbær Götulýsing,,64.13986666,-21.93432856,,Vesturbær Götulýsing            ,,1907,6403,SRL-LED49WL66+L90 3.0K,SRL-LED49WL66+L90 3.0K,Vizulo,LED,49,,3000.0,,3000.0,,,,Stork.LB B048L66+L90 ZH-DIM5920lm,20032023,,,,G,49,,,,ZH,,,,,,,
1857868,Götuljós,4,37724,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,52948.0,104,19.14813995,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:56:20+00,0.0,,403.0,{FDAAEE0B-2063-4DED-9BCC-FEF68E7D1F27},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356974.655,407521.529,0.0,32853.0,2.0,,Vesturbær Götulýsing,,64.14062818,-21.93871021,,Vesturbær Götulýsing            ,,42658,286,Streetus-NA100W,Streetus-NA100W,Thorn,,100,,2000.0,,,,,,Thorn Streetus 7440c 100W NA,1092001,,,,G,100,,,,,,,,,,,
1857882,Götuljós,4,37739,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,53049.0,104,193.6611404,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:55:24+00,0.0,,403.0,{D94B7DD3-E455-413D-AE72-66119949922C},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356934.372,407712.416,0.0,32853.0,2.0,,Vesturbær Götulýsing,,64.14232179,-21.93971896,,Vesturbær Götulýsing            ,,42673,286,Streetus-NA100W,Streetus-NA100W,Thorn,,100,,2000.0,,,,,,Thorn Streetus 7440c 100W NA,1092001,,,,G,100,,,,,,,,,,,
1857911,Götuljós,4,37730,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,53040.0,104,193.6611404,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:56:20+00,0.3,,403.0,{30538058-BC2B-44D7-92A2-77514E9F072D},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357010.098,407453.254,0.0,32853.0,2.0,,Vesturbær Götulýsing,,64.14003118,-21.93791787,,Vesturbær Götulýsing            ,,42664,286,Streetus-NA100W,Streetus-NA100W,Thorn,,100,,2000.0,,,,,,Thorn Streetus 7440c 100W NA,1092001,,,,G,100,,,,,,,,,,,
1857912,Götuljós,4,37738,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,53048.0,104,193.6611404,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:55:24+00,0.0,,403.0,{55D7278B-30DF-4E84-A1A1-8369C6ABE529},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356942.802,407683.625,0.0,32853.0,2.0,,Vesturbær Götulýsing,,64.14206733,-21.9395185,,Vesturbær Götulýsing            ,,42672,286,Streetus-NA100W,Streetus-NA100W,Thorn,,100,,2000.0,,,,,,Thorn Streetus 7440c 100W NA,1092001,,,,G,100,,,,,,,,,,,
1857913,Götuljós,99,1833,45,1969,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0.0,199,90.0,Veita_43002,1995/12/31 00:00:00+00,2022/09/02 14:12:52+00,10.0,,403.0,{62F51BF6-2A8B-4279-B70D-531DFAEFE5A7},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357150.646,407467.726,0.0,32853.0,4.0,,Vesturbær Götulýsing,,64.1402194,-21.93504807,,Vesturbær Götulýsing            ,,1905,6403,SRL-LED49WL66+L90 3.0K,SRL-LED49WL66+L90 3.0K,Vizulo,LED,49,,3000.0,,3000.0,,,,Stork.LB B048L66+L90 ZH-DIM5920lm,20032023,,,,G,49,,,,ZH,,,,,,,
1857914,Götuljós,4,37717,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,52930.0,104,19.14813995,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:55:24+00,0.0,,403.0,{C2536356-DAB1-48AC-AE21-4F970520BAF4},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356915.936,407723.153,0.0,32853.0,2.0,,Vesturbær Götulýsing,,64.14241031,-21.94010749,,Vesturbær Götulýsing            ,,42651,286,Streetus-NA100W,Streetus-NA100W,Thorn,,100,,2000.0,,,,,,Thorn Streetus 7440c 100W NA,1092001,,,,G,100,,,,,,,,,,,
