OBJECTID,HLUTVERK,GERD,GLJ_ID,DNR,LAGNINGARAR,KERFI,EIGANDI,SVF,VERKNR,VBL,SYMBOL,SNUNINGUR,HEIMILD,DAGSINNSETNINGAR,DAGSLEIDRETTINGAR,NAKVAEMNIXY,NAKVAEMNIZ,FLOKKUR_IST120,GLOBALID,STADA,DMM_GATLISTI,X,Y,Z,TENGINR,GREIN,KENNI,STADUR,VIDHALD,LAT,LON,Lóð,Viðfang,Ljósastaur XID,Ljósabúnaður XID,Auðkenni ljósabúnaðar (OBJECTID),Tegund ljósabúnaðar,Heiti tegundar ljósabúnaðar,Framleiðandi ljósabúnaðar,Ljósgjafi,Skráð afl [W],Notað ljósstreymi [LM],Litarhitastig [K],Ljósdreifing,Birgir,Ábyrgðartímabil [Ár],Stjórneining,Annað,Lýsing,Dags. kveiking,Dags. uppsett,Eigandi Umsjón-starfsmaður,Kennitala eiganda,Veitutegund,Uppsett afl [W],Uppsett ljósstreymi [ln],Straumfesta,Miðnæturdimming,Tengill (Zhaga),Halli ljósabúnaðar,Litur ljósabúnaðar,Þyngd [kg],Vindflötur [m²],Ljóshlíf,Lampa verkefni,Staða
1861521,Götuljós,18,84415,26,2022,Götuljósakort,Reykjavíkurborg - eignasjóður,0,40002112,,117,,Hönnun hjá RVK,2022/12/20 10:13:49+00,2023/05/03 13:47:19+00,,,,{49A19B69-6FD7-46BA-8DAE-F32739F6C3D3},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0026&Eignaflokkur=15440&Sleppa=0,357290.5175,407279.577,,237800.0,1.0,,Vesturbær Götulýsing,,64.13859171,-21.93199917,,,,97661,5628,LQ93-3BFR-LED12W2.7K,LQ93-3BFR-LED12W2.7K,GMR Enlights,LED,12,,2700.0,,,,,,LQ93-3BFR 12W 2.7K,3042023,1011900.0,,,G,12,,,,,,,,,,,
1861522,Götuljós,18,84416,26,2022,Götuljósakort,Reykjavíkurborg - eignasjóður,0,40002112,,117,,Hönnun hjá RVK,2022/12/20 10:13:49+00,2023/05/03 13:47:19+00,,,,{2F8BB648-70BB-47BD-AA27-E5A3AC9470BC},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0026&Eignaflokkur=15440&Sleppa=0,357276.2318,407298.0607,,237801.0,1.0,,Vesturbær Götulýsing,,64.13875139,-21.93230985,,,,97662,5628,LQ93-3BFR-LED12W2.7K,LQ93-3BFR-LED12W2.7K,GMR Enlights,LED,12,,2700.0,,,,,,LQ93-3BFR 12W 2.7K,3042023,1011900.0,,,G,12,,,,,,,,,,,
1861523,Götuljós,18,84417,26,2022,Götuljósakort,Reykjavíkurborg - eignasjóður,0,40002112,,117,,Hönnun hjá RVK,2022/12/20 10:13:49+00,2023/05/03 13:47:19+00,,,,{53EADCBC-C8DD-42DF-AA50-E929DE41F7A6},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0026&Eignaflokkur=15440&Sleppa=0,357251.6184,407292.2715,,237802.0,1.0,,Vesturbær Götulýsing,,64.13868928,-21.9328093,,,,97663,5628,LQ93-3BFR-LED12W2.7K,LQ93-3BFR-LED12W2.7K,GMR Enlights,LED,12,,2700.0,,,,,,LQ93-3BFR 12W 2.7K,3042023,1011900.0,,,G,12,,,,,,,,,,,
1861524,Götuljós,18,84418,26,2022,Götuljósakort,Reykjavíkurborg - eignasjóður,0,40002112,,117,,Hönnun hjá RVK,2022/12/20 10:13:49+00,2023/05/03 13:47:19+00,,,,{56ED8C14-8079-4576-A9AC-B19F4B41B364},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0026&Eignaflokkur=15440&Sleppa=0,357297.3577,407292.2715,,237803.0,1.0,,Vesturbær Götulýsing,,64.1387083,-21.93187092,,,,97664,5628,LQ93-3BFR-LED12W2.7K,LQ93-3BFR-LED12W2.7K,GMR Enlights,LED,12,,2700.0,,,,,,LQ93-3BFR 12W 2.7K,3042023,1011900.0,,,G,12,,,,,,,,,,,
1861533,Götuljós,18,84408,106,2022,Götuljósakort,Reykjavíkurborg - eignasjóður,0,40002112,,117,,Hönnun hjá RVK,2022/12/20 10:13:49+00,2023/05/03 13:45:07+00,,,,{7BFF71B7-5462-4111-A68B-1FD3814CAC23},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0106&Eignaflokkur=15440&Sleppa=0,356894.7537,407656.2704,,237793.0,,,Vesturbær Götulýsing,,64.14180219,-21.94047824,,,,97652,5628,LQ93-3BFR-LED12W2.7K,LQ93-3BFR-LED12W2.7K,GMR Enlights,LED,12,,2700.0,,,,,,LQ93-3BFR 12W 2.7K,3042023,1011900.0,,,G,12,,,,,,,,,,,
1861590,Götuljós,18,84419,106,2022,Götuljósakort,Reykjavíkurborg - eignasjóður,0,40002112,,117,,Hönnun hjá RVK,2022/12/20 10:13:49+00,2023/05/03 13:45:07+00,,,,{3F2FF22C-2E86-4A6C-B902-DE000B80476A},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0106&Eignaflokkur=15440&Sleppa=0,356884.5427,407597.1324,,237804.0,,,Vesturbær Götulýsing,,64.14126803,-21.94063127,,,,97657,5628,LQ93-3BFR-LED12W2.7K,LQ93-3BFR-LED12W2.7K,GMR Enlights,LED,12,,2700.0,,,,,,LQ93-3BFR 12W 2.7K,3042023,1011900.0,,,G,12,,,,,,,,,,,
1861592,Götuljós,18,84420,106,2022,Götuljósakort,Reykjavíkurborg - eignasjóður,0,40002112,,117,,Hönnun hjá RVK,2022/12/20 10:13:49+00,2023/05/03 13:45:07+00,,,,{81C74709-EDF6-4C53-8805-85A47BE0BED1},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0106&Eignaflokkur=15440&Sleppa=0,356895.3138,407516.1175,,237805.0,,,Vesturbær Götulýsing,,64.14054661,-21.9403329,,,,97658,5628,LQ93-3BFR-LED12W2.7K,LQ93-3BFR-LED12W2.7K,GMR Enlights,LED,12,,2700.0,,,,,,LQ93-3BFR 12W 2.7K,3042023,1011900.0,,,G,12,,,,,,,,,,,
1861593,Götuljós,18,84421,26,2022,Götuljósakort,Reykjavíkurborg - eignasjóður,0,40002112,,117,,Hönnun hjá RVK,2022/12/20 10:13:50+00,2023/05/03 13:47:19+00,,,,{948251EC-DD1A-4D5F-A688-503ED223C0FA},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0026&Eignaflokkur=15440&Sleppa=0,357239.0157,407277.0785,,237806.0,1.0,,Vesturbær Götulýsing,,64.1385479,-21.93305338,,,,97665,5628,LQ93-3BFR-LED12W2.7K,LQ93-3BFR-LED12W2.7K,GMR Enlights,LED,12,,2700.0,,,,,,LQ93-3BFR 12W 2.7K,3042023,1011900.0,,,G,12,,,,,,,,,,,
1861767,Götuljós,18,84409,106,2022,Götuljósakort,Reykjavíkurborg - eignasjóður,0,40002112,,117,,Hönnun hjá RVK,2022/12/20 10:13:49+00,2023/05/03 13:45:07+00,,,,{51ED9A8A-4951-48CF-BA7C-714B2EC28292},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0106&Eignaflokkur=15440&Sleppa=0,356890.0742,407626.6193,,237794.0,,,Vesturbær Götulýsing,,64.14153455,-21.94054594,,,,97653,5628,LQ93-3BFR-LED12W2.7K,LQ93-3BFR-LED12W2.7K,GMR Enlights,LED,12,,2700.0,,,,,,LQ93-3BFR 12W 2.7K,3042023,1011900.0,,,G,12,,,,,,,,,,,
1861768,Götuljós,18,84410,106,2022,Götuljósakort,Reykjavíkurborg - eignasjóður,0,40002112,,117,,Hönnun hjá RVK,2022/12/20 10:13:49+00,2023/05/03 13:45:07+00,,,,{B1A8C31C-1DFE-4147-A39E-7B04E29D897A},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0106&Eignaflokkur=15440&Sleppa=0,356881.9659,407541.3826,,237795.0,,,Vesturbær Götulýsing,,64.14076742,-21.94063089,,,,97654,5628,LQ93-3BFR-LED12W2.7K,LQ93-3BFR-LED12W2.7K,GMR Enlights,LED,12,,2700.0,,,,,,LQ93-3BFR 12W 2.7K,3042023,1011900.0,,,G,12,,,,,,,,,,,
1861769,Götuljós,18,84411,106,2022,Götuljósakort,Reykjavíkurborg - eignasjóður,0,40002112,,117,,Hönnun hjá RVK,2022/12/20 10:13:49+00,2023/05/03 13:45:07+00,,,,{336938A9-CFCB-4B43-A1C1-8820E41AB194},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0106&Eignaflokkur=15440&Sleppa=0,356920.0801,407498.8441,,237796.0,,,Vesturbær Götulýsing,,64.14040216,-21.93980828,,,,97655,5628,LQ93-3BFR-LED12W2.7K,LQ93-3BFR-LED12W2.7K,GMR Enlights,LED,12,,2700.0,,,,,,LQ93-3BFR 12W 2.7K,3042023,1011900.0,,,G,12,,,,,,,,,,,
1861770,Götuljós,18,84412,106,2022,Götuljósakort,Reykjavíkurborg - eignasjóður,0,40002112,,117,,Hönnun hjá RVK,2022/12/20 10:13:49+00,2023/05/03 13:45:07+00,,,,{FA2E577A-EEF2-4512-8836-85562C33BEA3},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0106&Eignaflokkur=15440&Sleppa=0,356952.6591,407487.0092,,237797.0,,,Vesturbær Götulýsing,,64.1403097,-21.93912855,,,,97656,5628,LQ93-3BFR-LED12W2.7K,LQ93-3BFR-LED12W2.7K,GMR Enlights,LED,12,,2700.0,,,,,,LQ93-3BFR 12W 2.7K,3042023,1011900.0,,,G,12,,,,,,,,,,,
1861771,Götuljós,18,84413,26,2022,Götuljósakort,Reykjavíkurborg - eignasjóður,0,40002112,,117,,Hönnun hjá RVK,2022/12/20 10:13:49+00,2023/05/03 13:47:19+00,,,,{31A55E72-D1FC-4447-BABC-8141518699F9},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0026&Eignaflokkur=15440&Sleppa=0,357259.9971,407270.4992,,237798.0,1.0,,Vesturbær Götulýsing,,64.13849768,-21.93261667,,,,97659,5628,LQ93-3BFR-LED12W2.7K,LQ93-3BFR-LED12W2.7K,GMR Enlights,LED,12,,2700.0,,,,,,LQ93-3BFR 12W 2.7K,3042023,1011900.0,,,G,12,,,,,,,,,,,
1861772,Götuljós,18,84414,26,2022,Götuljósakort,Reykjavíkurborg - eignasjóður,0,40002112,,117,,Hönnun hjá RVK,2022/12/20 10:13:49+00,2023/05/03 13:47:19+00,,,,{ADEBE591-7827-4E2A-B7D6-C02C3AF22D23},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0026&Eignaflokkur=15440&Sleppa=0,357281.9872,407270.3311,,237799.0,1.0,,Vesturbær Götulýsing,,64.13850532,-21.93216537,,,,97660,5628,LQ93-3BFR-LED12W2.7K,LQ93-3BFR-LED12W2.7K,GMR Enlights,LED,12,,2700.0,,,,,,LQ93-3BFR 12W 2.7K,3042023,1011900.0,,,G,12,,,,,,,,,,,
1862721,Götuljós,80,28697,26,1996,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70002695,2626.0,107,268.6498444,,1996/05/21 00:00:00+00,2023/01/04 13:27:25+00,0.0,,403.0,{C35447FE-5304-47AD-B204-28902BD90AB4},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0026&Eignaflokkur=15440&Sleppa=0,357340.452,407237.235,0.0,33880.0,1.0,,Vesturbær Götulýsing,,64.13823308,-21.93093441,,Vesturbær Götulýsing            ,,92186,33,MazdaComete-NA250W,MazdaComete-NA250W,Mazda,,250,,2000.0,,,,,,Mazda Comete 250W NA,1101989,1011900.0,,,M,250,,,,,,,,,,,
1862750,Götuljós,8,992,26,1996,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-2015A,2662.0,108,245.0560947,,1996/05/21 00:00:00+00,2023/01/04 13:27:25+00,0.0,,403.0,{166C138C-FD5C-48FC-845F-D82254EF47E1},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0026&Eignaflokkur=15440&Sleppa=0,357117.248,407318.015,0.0,33880.0,1.0,,Vesturbær Götulýsing,,64.13886403,-21.93559056,,Vesturbær Götulýsing            ,,31704,13,Philips-NA150W,Philips-NA150W,Philips,,150,,2000.0,,,,,,Philips 150W NA,23031996,28042011.0,,,M,150,,,,,,,,,,,
1862751,Götuljós,99,28703,26,1996,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-2015A,2663.0,199,90.0,Veita_43002,1996/05/21 00:00:00+00,2023/01/04 13:27:26+00,0.0,,403.0,{BAF660AC-E54E-4434-AEB2-A9C88CD8618D},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0026&Eignaflokkur=15440&Sleppa=0,357156.223,407301.695,0.0,33880.0,1.0,,Vesturbær Götulýsing,,64.13873402,-21.9347754,,Vesturbær Götulýsing            ,,31694,13,Philips-NA150W,Philips-NA150W,Philips,,150,,2000.0,,,,,,Philips 150W NA,23031996,1011900.0,,,M,150,,,,,,,,,,,
1862903,Götuljós,3,66380,26,2005,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70002695,710427.0,103,247.2490237,Veita_43002,2006/01/30 09:39:14+00,2023/01/04 13:27:23+00,0.0,,403.0,{16FE67E7-0D96-4ADB-ABCC-05FA24C2695B},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0026&Eignaflokkur=15440&Sleppa=0,357294.97,407243.268,0.0,33880.0,1.0,,Vesturbær Götulýsing,,64.13826822,-21.93187325,,Vesturbær Götulýsing            ,,62321,1341,Siteco-NA70W,Siteco-NA70W,Siteco,,70,,2000.0,,,,,,ST50 Siteco 70W NA,1032006,1011900.0,,,M,70,,,,,,,,,,,
1862905,Götuljós,99,28713,26,1996,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-2015A,2627.0,199,90.0,Veita_43002,1996/05/21 00:00:00+00,2023/01/04 13:27:24+00,10.0,,403.0,{01688B56-E5B6-412A-8EE1-401BA06DE42D},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0026&Eignaflokkur=15440&Sleppa=0,357213.913,407284.933,0.0,33880.0,1.0,,Vesturbær Götulýsing,,64.13860784,-21.93357587,,Vesturbær Götulýsing            ,,31740,42,AEC Uno-NA100W,AEC Uno-NA100W,AEC,,100,,2000.0,,,,,,AEC Uno 100W NAH-T,1071993,1011900.0,,,M,100,,,,,,,,,,,
1863076,Götuljós,21,28702,26,1996,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-2015A,2664.0,121,68.10216331,,1996/05/21 00:00:00+00,2023/01/04 13:27:26+00,0.0,,403.0,{CE81C9F3-163F-41AD-B685-BAAACD517CEB},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0026&Eignaflokkur=15440&Sleppa=0,357191.737,407287.356,0.0,33880.0,1.0,,Hringbraut Hringbr./Smárag,,64.13862032,-21.93403313,,Hringbraut Hringbr./Smárag      ,,31737,81,WEEF-MH250W,WEEF-MH250W,WE-EF,MH,250,,3000.0,,,,,,WE-EF 250W MH,3121994,1011900.0,,,M,250,,,,,,,,,,,
1863077,Götuljós,89,50397,26,2002,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70002695,97407.0,189,180.0,Veita_43002,2003/03/28 00:00:00+00,2023/01/04 13:27:24+00,0.0,,403.0,{12A034DB-68A2-4BEE-B94C-1AE642C1D9EA},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0026&Eignaflokkur=15440&Sleppa=0,357330.5321,407249.8074,0.0,33880.0,1.0,,Vesturbær Götulýsing,,64.1383416,-21.93114989,,Vesturbær Götulýsing            ,,50472,6403,SRL-LED49WL66+L90 3.0K,SRL-LED49WL66+L90 3.0K,Vizulo,LED,49,,3000.0,,3000.0,,,,Stork.LB B048L66+L90 ZH-DIM5920lm,20032023,8032011.0,,,M,49,,,,ZH,,,,,,,
1863112,Götuljós,3,66379,26,2005,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70093170,710426.0,103,247.2490237,Veita_43002,2006/01/30 09:39:08+00,2023/01/04 13:27:26+00,10.0,,403.0,{F4D09B47-2285-4E25-81CA-5D29899D9208},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0026&Eignaflokkur=15440&Sleppa=0,357259.34,407260.062,0.0,33880.0,1.0,,Vesturbær Götulýsing,,64.13840388,-21.93262021,,Vesturbær Götulýsing            ,,62320,1341,Siteco-NA70W,Siteco-NA70W,Siteco,,70,,2000.0,,,,,,ST50 Siteco 70W NA,1032006,1011900.0,,,M,70,,,,,,,,,,,
1864655,Götuljós,99,27377,74,1995,Götuljósakort,Listasafn Reykjavíkur,0,1-0681,1971.0,1,35.54216003,,1996/02/19 00:00:00+00,2023/05/02 12:48:02+00,0.0,,403.0,{740D4584-8315-4B26-814F-6644F81A7FDA},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356901.581,407641.258,0.0,16729.0,,,Sóleyjargata 2 Hljómskálinn,,64.14167052,-21.94032382,,Sóleyjargata 2 Hljómskálinn     ,,29365,157,Bega-K125W,Bega-K125W,Bega,K,125,,4200.0,,,,,,Bega 125W K,22121994,,,,L,125,,,,,,,,,,,
1864656,Götuljós,99,27376,74,1995,Götuljósakort,Listasafn Reykjavíkur,0,1-0681,1972.0,1,309.921814,,1996/02/19 00:00:00+00,2023/05/02 12:48:08+00,0.0,,403.0,{69A63B2B-40AB-4DF7-8D67-6AB9471D319E},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356902.147,407644.982,0.0,16729.0,,,Sóleyjargata 2 Hljómskálinn,,64.14170412,-21.94031576,,Sóleyjargata 2 Hljómskálinn     ,,29364,157,Bega-K125W,Bega-K125W,Bega,K,125,,4200.0,,,,,,Bega 125W K,22121994,,,,L,125,,,,,,,,,,,
1865129,Götuljós,99,27375,74,1995,Götuljósakort,Listasafn Reykjavíkur,0,1-0681,1973.0,1,118.4069157,,1996/02/19 00:00:00+00,2023/05/02 12:48:27+00,0.0,,403.0,{EE3ACC95-EB8B-4305-8BC9-E02392157DF5},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356896.24,407694.235,0.0,16729.0,,,Sóleyjargata 2 Hljómskálinn,,64.14214298,-21.940484,,Sóleyjargata 2 Hljómskálinn     ,,29363,157,Bega-K125W,Bega-K125W,Bega,K,125,,4200.0,,,,,,Bega 125W K,22121994,,,,L,125,,,,,,,,,,,
1865156,Götuljós,99,27374,74,1995,Götuljósakort,Listasafn Reykjavíkur,0,1-0681,1974.0,1,42.20642471,,1996/02/19 00:00:00+00,2023/05/02 12:48:27+00,0.0,,403.0,{CE174609-2EBC-4A95-89D1-BC7A26756AB1},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356889.157,407695.396,0.0,16729.0,,,Sóleyjargata 2 Hljómskálinn,,64.14215043,-21.94063044,,Sóleyjargata 2 Hljómskálinn     ,,29362,157,Bega-K125W,Bega-K125W,Bega,K,125,,4200.0,,,,,,Bega 125W K,22121994,,,,L,125,,,,,,,,,,,
1865157,Götuljós,18,66358,432,2005,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,70096747,711000.0,118,180.8680515,Veita_43002,2005/05/18 15:57:11+00,2023/05/02 12:47:19+00,0.0,,403.0,{FE424AF8-2283-496B-A7A6-ED9385BF6760},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0432&Eignaflokkur=15440&Sleppa=0,356825.994,407532.208,0.0,21044.0,,,Vesturbær Götulýsing,,64.14066186,-21.94177051,,Vesturbær Götulýsing            ,,90180,5628,LQ93-3BFR-LED12W2.7K,LQ93-3BFR-LED12W2.7K,GMR Enlights,LED,12,,2700.0,,,,,,LQ93-3BFR 12W 2.7K,15042019,1011900.0,,,G,12,,,,,,,,,,,
1865158,Götuljós,17,26994,74,1994,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70096747,1494211.0,117,335.7907253,Áætlað 2009 - Dreifing,1993/12/31 00:00:00+00,2023/05/02 12:45:41+00,0.0,,403.0,{6F1507E7-9793-47FC-A93C-C658D7540A00},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356863.984,407642.352,0.0,16729.0,,,Vesturbær Götulýsing,,64.14166464,-21.94109628,,Vesturbær Götulýsing            ,,90197,5628,LQ93-3BFR-LED12W2.7K,LQ93-3BFR-LED12W2.7K,GMR Enlights,LED,12,,2700.0,,,,,,LQ93-3BFR 12W 2.7K,15042019,1011900.0,,,G,12,,,,,,,,,,,
1865643,Götuljós,5,81271,26,2020,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70002695,1559005.0,105,265.981691,\\torfajokull\hnitanir$\Lmæling\lukhnit\2020\OR20010941.csv,2020/08/26 11:56:03+00,2023/01/04 13:27:24+00,0.01,0.013,802.0,{718C240A-2244-4CD4-8372-60B8B6A03096},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0026&Eignaflokkur=15440&Sleppa=0,357306.371,407241.291,16.742,33880.0,1.0,,Vesturbær Götulýsing,,64.13825525,-21.93163747,,Vesturbær Götulýsing            ,,92185,13,Philips-NA150W,Philips-NA150W,Philips,,150,,2000.0,,,,,,Philips 150W NA,1082020,1011900.0,,,M,150,,,,,,,,,,,
1866381,Götuljós,18,66357,432,2005,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,70096747,711004.0,118,211.1389724,Veita_43002,2005/05/18 15:57:11+00,2023/05/03 13:41:44+00,0.3,,403.0,{02800E93-C3EC-41BB-B915-B05438B32014},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0432&Eignaflokkur=15440&Sleppa=0,356844.389,407459.279,0.0,14657.0,,,Vesturbær Götulýsing,,64.14001607,-21.94132343,,Vesturbær Götulýsing            ,,90179,5628,LQ93-3BFR-LED12W2.7K,LQ93-3BFR-LED12W2.7K,GMR Enlights,LED,12,,2700.0,,,,,,LQ93-3BFR 12W 2.7K,15042019,1011900.0,,,G,12,,,,,,,,,,,
1866384,Götuljós,17,27048,106,2005,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,70096747,1214673.0,117,90.0,Áætlað 2009 - Dreifing,1995/11/28 00:00:00+00,2023/05/03 13:45:07+00,0.0,,403.0,{AB66DBA6-48CA-445A-8F71-9D43AFE8469E},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0106&Eignaflokkur=15440&Sleppa=0,356878.771,407567.677,0.0,42944.0,,,Vesturbær Götulýsing,,64.1410017,-21.94072156,,Vesturbær Götulýsing            ,,90158,5628,LQ93-3BFR-LED12W2.7K,LQ93-3BFR-LED12W2.7K,GMR Enlights,LED,12,,2700.0,,,,,,LQ93-3BFR 12W 2.7K,15042019,1011900.0,,,G,12,,,,,,,,,,,
1867783,Strætóskýli,89,31414,26,1998,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0.0,5,341.2058563,,1998/12/29 00:00:00+00,2023/01/04 13:27:26+00,0.0,,403.0,{1C7AEA4E-3435-49B7-B2B5-8F10BF68E52E},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0026&Eignaflokkur=15440&Sleppa=0,357184.438,407294.246,0.0,33880.0,1.0,,"Hringbraut, SVR nr.331          ",,64.13867902,-21.93418944,,"Hringbraut, SVR nr.331          ",,35437,287,AFAJCDecauxSTRÆTÓ-F220W,AFAJCDecauxSTRÆTÓ-F220W,AFA JCDecaux,F,220,,,,,,,,Strætisv.SK 220 W F,17091998,1011900.0,,,M,220,,,,,,,,,,,
1868203,Götuljós,3,66378,26,2005,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70093170,710425.0,103,247.2490237,Veita_43002,2006/01/30 09:38:59+00,2023/01/04 13:27:25+00,10.0,,403.0,{2320148C-ECC8-43F6-A540-4B8F71D3B692},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0026&Eignaflokkur=15440&Sleppa=0,357225.7,407273.643,0.0,33880.0,1.0,,Vesturbær Götulýsing,,64.13851158,-21.93332329,,Vesturbær Götulýsing            ,,62319,1341,Siteco-NA70W,Siteco-NA70W,Siteco,,70,,2000.0,,,,,,ST50 Siteco 70W NA,1032006,1011900.0,,,M,70,,,,,,,,,,,
